Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
Brownie,Hot chocolate,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Brownie,Hot chocolate,Coffee,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,Basket,0,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Cake,Fudge,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Basket,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,Cake,Bread,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Farm House,Medialuna,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Medialuna,Smoothies,Hot chocolate,Brownie,Coffee,0,0,0,0,0
Tea,Medialuna,Brownie,Coffee,Bread,0,0,0,0,0
Medialuna,Cookies,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,Fudge,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Pastry,Brownie,Bread,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
My-5 Fruit Shoot,Brownie,Coffee,0,0,0,0,0,0,0
Coffee,Fudge,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Basket,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Brownie,Scandinavian,My-5 Fruit Shoot,0,0,0,0,0,0,0
Tartine,Brownie,Hot chocolate,Coffee,0,0,0,0,0,0
Brownie,Hot chocolate,Bread,0,0,0,0,0,0,0
Jam,Fudge,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Tea,Cake,Mighty Protein,Coffee,Hearty & Seasonal,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Victorian Sponge,Scandinavian,Cake,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Frittata,0,0,0,0,0,0,0,0,0
My-5 Fruit Shoot,Brownie,Coffee,0,0,0,0,0,0,0
Fairy Doors,Focaccia,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Pick and Mix Bowls,Hot chocolate,Brownie,Hearty & Seasonal,0,0,0,0,0,0
Frittata,Coffee,0,0,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Frittata,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Jam,Pick and Mix Bowls,Brownie,Soup,0,0,0,0,0,0
Tea,Coffee,Hearty & Seasonal,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Frittata,Bread,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Tartine,Hot chocolate,Coffee,0,0,0,0,0,0,0
Coffee,Mighty Protein,0,0,0,0,0,0,0,0
Frittata,Coffee,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Mineral water,Coffee,Hearty & Seasonal,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,Hearty & Seasonal,Bread,Soup,0,0,0,0,0,0
Tea,Brownie,Cake,0,0,0,0,0,0,0
Coffee,Mighty Protein,0,0,0,0,0,0,0,0
Tea,Brownie,Coffee,Soup,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Coffee,Hearty & Seasonal,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Frittata,Brownie,Coffee,0,0,0,0,0,0,0
Sandwich,Mineral water,Coke,Frittata,Brownie,0,0,0,0,0
Granola,Scandinavian,0,0,0,0,0,0,0,0
Coke,Coffee,0,0,0,0,0,0,0,0
Tea,Brownie,Cake,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Cake,Soup,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Brownie,Coffee,Soup,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Focaccia,Bread,0,0,0,0,0,0,0,0
Jam,Farm House,Bread,0,0,0,0,0,0,0
Brownie,Hot chocolate,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Pastry,Medialuna,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Mineral water,Coffee,0,0,0,0,0,0,0,0
Pastry,Hot chocolate,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,Coffee,Bread,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,Hearty & Seasonal,Focaccia,0,0,0,0,0,0
Jam,Farm House,Coffee,Bread,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Tea,Pastry,Medialuna,Coffee,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Farm House,Hot chocolate,Coffee,Basket,0,0,0,0,0,0
Farm House,Pastry,0,0,0,0,0,0,0,0
My-5 Fruit Shoot,Hot chocolate,Coffee,0,0,0,0,0,0,0
Pastry,Medialuna,Muffin,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Pastry,Muffin,Focaccia,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Focaccia,0,0,0,0,0,0,0,0,0
Jam,Pastry,Hot chocolate,Coffee,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Mineral water,Hot chocolate,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Jam,Coffee,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Muffin,0,0,0,0,0,0,0
Muffin,Fudge,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Focaccia,0,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,0,0,0,0,0,0,0,0
Tartine,Pick and Mix Bowls,Coffee,Jam,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Tartine,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Mineral water,Pick and Mix Bowls,Juice,Tartine,Coffee,0,0,0,0,0
Tea,Juice,Bread,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Cake,0,0,0,0,0,0,0
Coffee,Focaccia,0,0,0,0,0,0,0,0
Tea,Coffee,Muffin,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,Hearty & Seasonal,Cake,0,0,0,0,0,0,0
Tea,Cake,Bread,0,0,0,0,0,0,0
Coffee,Mighty Protein,0,0,0,0,0,0,0,0
Hot chocolate,Muffin,0,0,0,0,0,0,0,0
Coffee,Mighty Protein,Soup,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Alfajores,Hot chocolate,Cake,0,0,0,0,0,0,0
Tea,Hot chocolate,Muffin,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,Victorian Sponge,Alfajores,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tartine,Tea,0,0,0,0,0,0,0,0
Tea,Mighty Protein,0,0,0,0,0,0,0,0
Bread,Fudge,0,0,0,0,0,0,0,0
Tartine,Medialuna,Coffee,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Tea,Alfajores,Coffee,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Pastry,Alfajores,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Tea,Pastry,Alfajores,Hearty & Seasonal,0,0,0,0,0,0
Tea,Sandwich,0,0,0,0,0,0,0,0
Tea,Empanadas,0,0,0,0,0,0,0,0
Tea,Alfajores,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Pastry,Dulce de Leche,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Farm House,Coffee,0,0,0,0,0,0,0,0
Medialuna,Scandinavian,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Pastry,Alfajores,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Farm House,Pastry,Muffin,Bread,0,0,0,0,0,0
Tea,Medialuna,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Sandwich,Tea,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Empanadas,Alfajores,Coffee,Muffin,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Pastry,Medialuna,Bread,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,Bread,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Hot chocolate,Muffin,Bread,Scandinavian,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Tea,Keeping It Local,Coffee,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tartine,Scandinavian,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coke,Coffee,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Medialuna,Scandinavian,Muffin,Coffee,Bread,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Coffee,Hearty & Seasonal,Soup,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Tea,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Pastry,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,Muffin,Soup,0,0,0,0,0,0
Tea,Coffee,Muffin,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Empanadas,Scandinavian,Bread,0,0,0,0,0,0,0
Tartine,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Scandinavian,0,0,0,0,0,0,0,0
Empanadas,Medialuna,Coffee,Bread,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Pastry,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Keeping It Local,Coffee,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Tartine,Coffee,0,0,0,0,0,0,0,0
Pastry,Hot chocolate,Medialuna,Coffee,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Muffin,0,0,0,0,0,0,0,0,0
Farm House,Brownie,Fudge,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Farm House,Muffin,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Pastry,Brownie,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Juice,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Tea,Alfajores,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Pastry,Medialuna,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Art Tray,Brownie,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Art Tray,Frittata,Alfajores,Soup,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Muffin,Scandinavian,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Tea,Hearty & Seasonal,Bread,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Hearty & Seasonal,0,0,0,0,0,0,0
Sandwich,Brownie,Coffee,Hearty & Seasonal,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Brownie,Coffee,Soup,0,0,0,0,0,0,0
Sandwich,Alfajores,Focaccia,0,0,0,0,0,0,0
Tartine,Farm House,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Muffin,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Bowl Nic Pitt,Soup,Brownie,Coffee,Hearty & Seasonal,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Farm House,Alfajores,Medialuna,Scandinavian,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Tea,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Muffin,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread Pudding,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Farm House,Hot chocolate,Coffee,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,Bread,Focaccia,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Keeping It Local,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Tartine,Cookies,Coffee,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Keeping It Local,Coffee,Bread,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Coke,Juice,Soup,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Pastry,Coffee,Hearty & Seasonal,Bread,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Bread,0,0,0,0,0,0,0,0
Eggs,Fudge,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Muffin,Bread,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Bread Pudding,Coffee,0,0,0,0,0,0,0,0
Tartine,Bread,0,0,0,0,0,0,0,0
Sandwich,Jam,Bread Pudding,Coffee,Fudge,0,0,0,0,0
Bread Pudding,Coffee,Soup,0,0,0,0,0,0,0
Hearty & Seasonal,Bread,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,Soup,0,0,0,0,0,0,0
Tea,Focaccia,Soup,0,0,0,0,0,0,0
My-5 Fruit Shoot,Cookies,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Tea,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Adjustment,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Brownie,Medialuna,0,0,0,0,0,0,0,0
Pastry,Brownie,Bread,0,0,0,0,0,0,0
Pastry,Cookies,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Cookies,Coffee,Juice,0,0,0,0,0,0
Pastry,Cookies,Coffee,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tartine,Coffee,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Cookies,Coffee,Bread,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Keeping It Local,Jam,Cookies,Coffee,Bread,0,0,0,0
Pastry,Coffee,Juice,0,0,0,0,0,0,0
Focaccia,Medialuna,Bread,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Truffles,Brownie,Cookies,Coffee,Bread,0,0,0,0,0
Art Tray,Tea,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Tea,Empanadas,Bread,0,0,0,0,0,0,0
Hot chocolate,Bread,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tartine,Sandwich,Tea,Bread,0,0,0,0,0,0
Sandwich,Bread,Soup,0,0,0,0,0,0,0
Bread,Soup,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Empanadas,Coffee,Soup,0,0,0,0,0,0,0
Brownie,Coffee,Bread,0,0,0,0,0,0,0
Juice,Soup,Smoothies,Coffee,Hearty & Seasonal,0,0,0,0,0
Sandwich,Scandinavian,Hot chocolate,Alfajores,Cookies,Coffee,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Cookies,Bread,0,0,0,0,0,0,0,0
Alfajores,Cookies,Bread,0,0,0,0,0,0,0
Tea,Brownie,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Empanadas,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Tea,Brownie,Hot chocolate,Truffles,0,0,0,0,0,0
Keeping It Local,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Scandinavian,Chimichurri Oil,0,0,0,0,0,0,0,0
Truffles,Bread,0,0,0,0,0,0,0,0
Brownie,Focaccia,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Art Tray,Cookies,Coffee,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Coke,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,Bread,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Keeping It Local,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Scandinavian,0,0,0,0,0,0,0,0
Farm House,Medialuna,Pastry,Bread,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Farm House,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Keeping It Local,Bread,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Pastry,Keeping It Local,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Tea,Sandwich,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Medialuna,Muffin,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Brownie,Hot chocolate,Coffee,Bread,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,Ellas Kitchen Pouches,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Ellas Kitchen Pouches,0,0,0,0,0,0,0,0,0
Coffee,Muffin,0,0,0,0,0,0,0,0
Tea,Coffee,Truffles,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Brownie,0,0,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Alfajores,Bread,0,0,0,0,0,0,0,0
Brownie,Muffin,Scandinavian,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Tea,Brownie,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Muffin,Bread,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,Bread,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Farm House,Chimichurri Oil,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Bread,Soup,0,0,0,0,0,0,0,0
Art Tray,Frittata,Coffee,Sandwich,0,0,0,0,0,0
Fairy Doors,Scandinavian,0,0,0,0,0,0,0,0
Mineral water,Cookies,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Hearty & Seasonal,Bread,0,0,0,0,0,0,0,0
Hearty & Seasonal,Bread,0,0,0,0,0,0,0,0
